"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Gunnedah","S2","MaturityDAS","Radn60_90",-14.5515868101299,14.5651950672727,9.93226125384143
"RF","Gunnedah","S2","Biomass","Lat",-153.988224959061,155.358193866399,96.1001380812879
"RF","Gunnedah","S2","Biomass","ShootLag",8.52903109837881,8.74743495950738,7.79437768398777
"RF","Gunnedah","S2","Biomass","VegTarget",10.5066937141395,10.508543069008,7.04326034467811
"RF","Gunnedah","S2","Biomass","LateVegTarget",-12.4680805044399,12.4767153999999,9.52312325016407
"RF","Gunnedah","S2","Biomass","FloweringTarget",2.16760228916576,2.47786684152861,2.47727893992529
"RF","Gunnedah","S2","Biomass","Population",43.467593725354,44.9514200171103,35.8455364732172
"RF","Gunnedah","S2","Biomass","FracPAWCmm",85.3106717330335,86.5645751807836,54.78380456369
"RF","Gunnedah","S2","Biomass","PAWCmm",-6.64131018316728,40.724983383367,53.6816795300906
"RF","Gunnedah","S2","Biomass","sowingESW",122.013545322378,123.205776174677,82.1401010891128
"RF","Gunnedah","S2","Biomass","SowingDOY",-1.07522276047185,11.592466347009,15.8365700770132
"RF","Gunnedah","S2","Biomass","AvgMinT0_30",-8.0157860301479,28.9452519819206,36.703168684828
"RF","Gunnedah","S2","Biomass","AvgMinT30_60",-10.7243904027561,19.7358584772396,22.0701370700022
"RF","Gunnedah","S2","Biomass","AvgMinT60_90",-67.9433114703499,68.0484827089299,30.6151399398302
"RF","Gunnedah","S2","Biomass","AvgMaxT0_30",-40.4363938349579,40.5386744578264,26.2904375734145
"RF","Gunnedah","S2","Biomass","AvgMaxT30_60",-301.450923994458,301.450923994458,84.8086180416706
"RF","Gunnedah","S2","Biomass","AvgMaxT60_90",-234.183477161981,234.183477161981,68.9659018383949
"RF","Gunnedah","S2","Biomass","Rain0_30",43.8162607948659,43.9610401592002,62.1994975506756
"RF","Gunnedah","S2","Biomass","Rain30_60",41.425426806713,42.0796277500595,61.5514784554323
"RF","Gunnedah","S2","Biomass","Rain60_90",30.5302331034886,31.2732975681951,49.5232704521694
"RF","Gunnedah","S2","Biomass","Radn0_30",-33.6254771113606,33.8822130418456,21.9540572574162
"RF","Gunnedah","S2","Biomass","Radn30_60",-55.1255095321902,55.4947632571796,27.151708359492
"RF","Gunnedah","S2","Biomass","Radn60_90",-21.5842932286569,27.9930648408032,27.6558887257417
"RF","Gunnedah","S2","GrainWt","Lat",-68.112009056963,68.7161500738333,43.8807225090579
"RF","Gunnedah","S2","GrainWt","ShootLag",7.08086161648534,7.10780307907806,5.13021904618265
"RF","Gunnedah","S2","GrainWt","VegTarget",6.72526764988076,6.72720012400076,4.11931317358511
"RF","Gunnedah","S2","GrainWt","LateVegTarget",-7.75689359579065,7.76398829886779,5.04190037930016
"RF","Gunnedah","S2","GrainWt","FloweringTarget",1.03964523415,1.62646324615001,1.82419975860735
"RF","Gunnedah","S2","GrainWt","Population",19.1933597573192,19.9822397384216,16.3591801730844
"RF","Gunnedah","S2","GrainWt","FracPAWCmm",26.9627174386281,28.2820927734215,22.0955778565801
"RF","Gunnedah","S2","GrainWt","PAWCmm",-0.512767024980615,12.6465658447909,17.6391843691406
"RF","Gunnedah","S2","GrainWt","sowingESW",36.4352099969026,37.1774693552185,27.4244084553785
"RF","Gunnedah","S2","GrainWt","SowingDOY",-6.06454844909604,8.64403208020513,9.59670737581057
"RF","Gunnedah","S2","GrainWt","AvgMinT0_30",-3.017417219587,16.5357219285034,21.738439072753
"RF","Gunnedah","S2","GrainWt","AvgMinT30_60",-7.9591095632748,11.0448921640642,11.9144514342626
"RF","Gunnedah","S2","GrainWt","AvgMinT60_90",-57.6729581427314,57.6729581427314,26.7393089992804
"RF","Gunnedah","S2","GrainWt","AvgMaxT0_30",-14.2316335917335,15.0462147966178,13.4615051390692
"RF","Gunnedah","S2","GrainWt","AvgMaxT30_60",-131.15649025943,131.15649025943,38.454938085349
"RF","Gunnedah","S2","GrainWt","AvgMaxT60_90",-151.319345172877,151.321891441837,49.7333972078316
"RF","Gunnedah","S2","GrainWt","Rain0_30",15.3199553999935,15.4256717452992,20.410504609549
"RF","Gunnedah","S2","GrainWt","Rain30_60",12.375837573322,12.7940260531082,19.9257006113447
"RF","Gunnedah","S2","GrainWt","Rain60_90",6.24331955991493,6.96092643095815,12.5983430737752
"RF","Gunnedah","S2","GrainWt","Radn0_30",-10.97658122823,11.4283973381533,7.45462088284089
"RF","Gunnedah","S2","GrainWt","Radn30_60",-32.2880821246325,32.3051625737268,13.9543588503296
"RF","Gunnedah","S2","GrainWt","Radn60_90",-16.5138129333114,17.8638165661621,14.9669402623108
