"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Emerald","S3","PoddingDAS","AvgMaxT60_90",-40.5436038747853,40.5436038747853,24.3275156324298
"RF","Emerald","S3","PoddingDAS","Rain0_30",0.334886160359641,0.46648525438561,0.724880882311026
"RF","Emerald","S3","PoddingDAS","Rain30_60",0.171664362937071,0.394301720599405,0.65085583879773
"RF","Emerald","S3","PoddingDAS","Rain60_90",0.0457410149350636,0.35297514948052,0.603626438321605
"RF","Emerald","S3","PoddingDAS","Radn0_30",-0.274111819200805,2.06267428409591,2.55493099457864
"RF","Emerald","S3","PoddingDAS","Radn30_60",-11.0208898684016,11.0266075941159,7.24884051900913
"RF","Emerald","S3","PoddingDAS","Radn60_90",-15.710852426983,15.721830866983,13.1457649332591
"RF","Emerald","S3","MaturityDAS","Lat",-15.0152813242058,15.0152813242058,9.00269811107132
"RF","Emerald","S3","MaturityDAS","ShootLag",3.66108023051948,3.66108023051948,1.53140955081115
"RF","Emerald","S3","MaturityDAS","VegTarget",1.01207782220779,1.0190715764935,0.735120937218738
"RF","Emerald","S3","MaturityDAS","LateVegTarget",-2.53411152597402,2.53631964597402,2.33101474811542
"RF","Emerald","S3","MaturityDAS","FloweringTarget",0.523471521428575,0.594406281428574,0.516689851787044
"RF","Emerald","S3","MaturityDAS","Population",1.87010284315684,1.91243112887113,2.28643403080336
"RF","Emerald","S3","MaturityDAS","FracPAWCmm",-0.155616591668328,0.387540938461538,0.524308623527794
"RF","Emerald","S3","MaturityDAS","PAWCmm",1.58602451256744,2.3207146799001,2.65860090687121
"RF","Emerald","S3","MaturityDAS","sowingESW",-0.495208842857143,0.68610238935065,0.930956402189332
"RF","Emerald","S3","MaturityDAS","SowingDOY",-9.29150527486514,9.34928544083916,6.82221679986188
"RF","Emerald","S3","MaturityDAS","AvgMinT0_30",-2.5513867106094,2.6870433867133,2.44403653801129
"RF","Emerald","S3","MaturityDAS","AvgMinT30_60",-7.11228637670326,7.11293695670326,3.09259368796493
"RF","Emerald","S3","MaturityDAS","AvgMinT60_90",-27.8127253751948,27.8127253751948,11.9844834378304
"RF","Emerald","S3","MaturityDAS","AvgMaxT0_30",-1.86215727692306,2.34110870835163,2.15845109554871
"RF","Emerald","S3","MaturityDAS","AvgMaxT30_60",-13.1592706590908,13.1601010076623,4.91429106356686
"RF","Emerald","S3","MaturityDAS","AvgMaxT60_90",-45.8440819828672,45.8440819828672,20.155587400357
"RF","Emerald","S3","MaturityDAS","Rain0_30",0.149467684545452,0.281371773116882,0.439809004851885
"RF","Emerald","S3","MaturityDAS","Rain30_60",0.0337450020779212,0.206446356883118,0.373796267421078
"RF","Emerald","S3","MaturityDAS","Rain60_90",-0.00685621090909276,0.226148351948053,0.388039979680388
"RF","Emerald","S3","MaturityDAS","Radn0_30",-0.617791446403608,1.58759332164835,1.83001375119908
"RF","Emerald","S3","MaturityDAS","Radn30_60",-14.6982661502198,14.6982661502198,7.59559387313441
"RF","Emerald","S3","MaturityDAS","Radn60_90",-14.6503603418182,14.6556576046753,9.8405129408345
"RF","Emerald","S3","Biomass","Lat",-153.374557096258,155.653027370301,97.6690727698681
"RF","Emerald","S3","Biomass","ShootLag",8.61572061317856,8.8703539605557,7.90603127066033
"RF","Emerald","S3","Biomass","VegTarget",10.9755523046809,10.9762158650809,7.21127135973121
"RF","Emerald","S3","Biomass","LateVegTarget",-12.8653858317642,12.8795873293927,10.0346130621362
"RF","Emerald","S3","Biomass","FloweringTarget",2.07294615376431,2.39875644070718,2.41172812601291
"RF","Emerald","S3","Biomass","Population",42.9194600659072,44.2001677911652,34.5886283535432
"RF","Emerald","S3","Biomass","FracPAWCmm",85.4769284724087,86.0406085206451,55.1150718437248
"RF","Emerald","S3","Biomass","PAWCmm",-8.3177202356983,41.0286819871676,54.8619105432418
"RF","Emerald","S3","Biomass","sowingESW",119.937939461583,121.139885661583,82.4621219522498
"RF","Emerald","S3","Biomass","SowingDOY",-0.295613824461286,11.1513936230696,15.6657260367045
"RF","Emerald","S3","Biomass","AvgMinT0_30",-12.1881338019561,30.243553953341,37.0740011924274
"RF","Emerald","S3","Biomass","AvgMinT30_60",-9.93359857652339,20.6141967670712,23.0622848155502
"RF","Emerald","S3","Biomass","AvgMinT60_90",-69.1753433059802,69.2353284577796,33.8734530392719
"RF","Emerald","S3","Biomass","AvgMaxT0_30",-42.1384313299635,42.3933456513539,27.3478237166497
"RF","Emerald","S3","Biomass","AvgMaxT30_60",-297.517312152841,297.517312152841,86.7503596478002
"RF","Emerald","S3","Biomass","AvgMaxT60_90",-232.831626706305,232.831626706305,67.6076725708822
"RF","Emerald","S3","Biomass","Rain0_30",43.1338390503305,43.3094544149998,62.4257300655087
"RF","Emerald","S3","Biomass","Rain30_60",44.4514346633171,45.0515430769389,65.9712053431075
"RF","Emerald","S3","Biomass","Rain60_90",30.7478811085366,31.7599427721491,49.7549017272122
