"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Gunnedah","S3","FloweringDAS","Rain60_90",-0.0618519357142867,0.0971883185714282,0.156352615376437
"RF","Gunnedah","S3","FloweringDAS","Radn0_30",-3.85031062779222,3.85179910779222,1.77839614746658
"RF","Gunnedah","S3","FloweringDAS","Radn30_60",-7.58785365870133,7.58960361870133,4.93273434604843
"RF","Gunnedah","S3","FloweringDAS","Radn60_90",-1.80558415558442,1.94275360987014,2.12275534106222
"RF","Gunnedah","S3","PoddingDAS","Lat",-13.3828098498502,13.3828098498502,9.43270621334434
"RF","Gunnedah","S3","PoddingDAS","ShootLag",3.78758993857144,3.78779573857144,1.72153519255373
"RF","Gunnedah","S3","PoddingDAS","VegTarget",1.07153467285714,1.08138187285714,0.845443931663494
"RF","Gunnedah","S3","PoddingDAS","LateVegTarget",-3.48746561155845,3.48793841155845,3.4678656751996
"RF","Gunnedah","S3","PoddingDAS","FloweringTarget",1.0011350487013,1.01312378584415,0.587031674783084
"RF","Gunnedah","S3","PoddingDAS","Population",2.24503984077923,2.29970909506494,2.91252296839579
"RF","Gunnedah","S3","PoddingDAS","FracPAWCmm",-0.128780327142856,0.463025137012985,0.649911181992663
"RF","Gunnedah","S3","PoddingDAS","PAWCmm",1.0720788096104,2.30266997662338,3.20971779129748
"RF","Gunnedah","S3","PoddingDAS","sowingESW",-0.248414208101896,0.546536155934068,0.769916513336427
"RF","Gunnedah","S3","PoddingDAS","SowingDOY",-8.00078529101899,8.33722022218782,7.19518687429629
"RF","Gunnedah","S3","PoddingDAS","AvgMinT0_30",-4.68132289282718,4.83466371466534,4.07348867357903
"RF","Gunnedah","S3","PoddingDAS","AvgMinT30_60",-9.2812169589111,9.28793792046954,4.29847219841614
"RF","Gunnedah","S3","PoddingDAS","AvgMinT60_90",-27.3854683994406,27.3854683994406,15.4759045714232
"RF","Gunnedah","S3","PoddingDAS","AvgMaxT0_30",-3.04584791217781,3.54738577561437,3.1162504989261
"RF","Gunnedah","S3","PoddingDAS","AvgMaxT30_60",-17.4415473898402,17.4457546786713,6.56516331013706
"RF","Gunnedah","S3","PoddingDAS","AvgMaxT60_90",-39.8555497479521,39.8561219079521,23.4279346654085
"RF","Gunnedah","S3","PoddingDAS","Rain0_30",0.271817571558443,0.391952065844158,0.627818799374251
"RF","Gunnedah","S3","PoddingDAS","Rain30_60",0.163129829170834,0.375456788651352,0.673319728049142
"RF","Gunnedah","S3","PoddingDAS","Rain60_90",0.0457570803896074,0.341729129480519,0.609631452157438
"RF","Gunnedah","S3","PoddingDAS","Radn0_30",-0.386050688051952,2.16810817194806,2.61428528122444
"RF","Gunnedah","S3","PoddingDAS","Radn30_60",-10.4507932607293,10.4532940435864,6.65108386288589
"RF","Gunnedah","S3","PoddingDAS","Radn60_90",-15.3037692389211,15.3195394332068,12.9568774540768
"RF","Gunnedah","S3","MaturityDAS","Lat",-14.9097843698702,14.9097843698702,9.57873156478151
"RF","Gunnedah","S3","MaturityDAS","ShootLag",3.58678386064935,3.58678386064935,1.49297724378507
"RF","Gunnedah","S3","MaturityDAS","VegTarget",0.978920962207792,0.988655225064936,0.724235447642687
"RF","Gunnedah","S3","MaturityDAS","LateVegTarget",-2.44832487441556,2.44974809155842,2.29525865014933
"RF","Gunnedah","S3","MaturityDAS","FloweringTarget",0.513513334285714,0.58058765142857,0.50418664368081
"RF","Gunnedah","S3","MaturityDAS","Population",1.81069379571429,1.84957868142857,2.32031135292851
"RF","Gunnedah","S3","MaturityDAS","FracPAWCmm",-0.144171804805193,0.384001410779219,0.515664587870693
"RF","Gunnedah","S3","MaturityDAS","PAWCmm",1.6478347726973,2.44493635925076,2.7896629599132
"RF","Gunnedah","S3","MaturityDAS","sowingESW",-0.431849745844161,0.646864541688317,0.889977909740984
"RF","Gunnedah","S3","MaturityDAS","SowingDOY",-9.22311796538462,9.27464247109891,6.80797144919251
"RF","Gunnedah","S3","MaturityDAS","AvgMinT0_30",-2.4750201175025,2.63817846425574,2.53442209874352
"RF","Gunnedah","S3","MaturityDAS","AvgMinT30_60",-7.32697437324672,7.32697437324672,2.98143956011746
"RF","Gunnedah","S3","MaturityDAS","AvgMinT60_90",-27.2670638276623,27.2670638276623,11.4913904145989
"RF","Gunnedah","S3","MaturityDAS","AvgMaxT0_30",-1.90101394883114,2.38467492415582,2.19348406137255
"RF","Gunnedah","S3","MaturityDAS","AvgMaxT30_60",-13.1671435029869,13.1671435029869,4.89624963676615
"RF","Gunnedah","S3","MaturityDAS","AvgMaxT60_90",-46.1233291728572,46.1233291728572,19.5948922734298
"RF","Gunnedah","S3","MaturityDAS","Rain0_30",0.125221706233765,0.250882952207794,0.401208216337322
"RF","Gunnedah","S3","MaturityDAS","Rain30_60",0.0308425735664322,0.218403679800197,0.356094898729918
"RF","Gunnedah","S3","MaturityDAS","Rain60_90",0.00797121480519194,0.215520458701299,0.362447780603895
"RF","Gunnedah","S3","MaturityDAS","Radn0_30",-0.547119926273735,1.51738558723277,1.80500817648086
"RF","Gunnedah","S3","MaturityDAS","Radn30_60",-14.7298214798701,14.7298214798701,7.29770750005177
"RF","Gunnedah","S3","MaturityDAS","Radn60_90",-15.0325151073726,15.0535257188012,10.4153163656671
"RF","Gunnedah","S3","Biomass","Lat",-152.685790677666,154.300898875742,96.3492721870411
"RF","Gunnedah","S3","Biomass","ShootLag",8.22923837213144,8.45315086072859,7.43394495438418
"RF","Gunnedah","S3","Biomass","VegTarget",10.6918824290665,10.6976642929979,7.08322925432655
"RF","Gunnedah","S3","Biomass","LateVegTarget",-11.2153372150857,11.2231935959886,8.53084423119007
"RF","Gunnedah","S3","Biomass","FloweringTarget",2.11147769855886,2.36454924562457,2.46573098539391
"RF","Gunnedah","S3","Biomass","Population",43.5594440406155,44.1238096604888,33.792691275979
"RF","Gunnedah","S3","Biomass","FracPAWCmm",81.8155094728614,83.2466131738331,51.6954217431789
"RF","Gunnedah","S3","Biomass","PAWCmm",-9.85839135033515,43.3759956638441,58.2716581398538
"RF","Gunnedah","S3","Biomass","sowingESW",121.327930650369,122.570626533899,81.9352246099415
"RF","Gunnedah","S3","Biomass","SowingDOY",-1.30629112940811,11.2227947106588,15.2431424325587
"RF","Gunnedah","S3","Biomass","AvgMinT0_30",-10.7335388292839,30.3170901044146,37.3668405713492
"RF","Gunnedah","S3","Biomass","AvgMinT30_60",-10.4060669194442,19.8215744971113,22.0189881392751
"RF","Gunnedah","S3","Biomass","AvgMinT60_90",-65.8498575599476,66.0397910048398,31.1291608705952
"RF","Gunnedah","S3","Biomass","AvgMaxT0_30",-40.8017875529106,40.8760389445704,25.4520501367304
"RF","Gunnedah","S3","Biomass","AvgMaxT30_60",-299.737409711023,299.737409711023,83.7941504037685
"RF","Gunnedah","S3","Biomass","AvgMaxT60_90",-237.052408292841,237.052408292841,66.5671018064339
"RF","Gunnedah","S3","Biomass","Rain0_30",43.5105262226773,43.7278824496087,60.225008083807
"RF","Gunnedah","S3","Biomass","Rain30_60",43.13831317174,43.8149313456153,65.4349406024804
"RF","Gunnedah","S3","Biomass","Rain60_90",33.4238504578397,34.1447960219157,50.849901777834
"RF","Gunnedah","S3","Biomass","Radn0_30",-33.5269126189475,33.7443132158156,21.3998132907293
"RF","Gunnedah","S3","Biomass","Radn30_60",-54.4261010611743,54.7637811148008,26.2841571603393
"RF","Gunnedah","S3","Biomass","Radn60_90",-21.9993339569063,28.2155840313026,28.3033570989055
"RF","Gunnedah","S3","GrainWt","Lat",-67.5765735379119,68.2235698835838,43.3075953631002
"RF","Gunnedah","S3","GrainWt","ShootLag",7.23289712586391,7.27602671712105,5.01950862678179
"RF","Gunnedah","S3","GrainWt","VegTarget",6.89734709169012,6.90441476938726,4.42059908719077
"RF","Gunnedah","S3","GrainWt","LateVegTarget",-7.78928520477325,7.79772163927611,5.51940535627638
"RF","Gunnedah","S3","GrainWt","FloweringTarget",1.02032417805428,1.60097644131714,1.75842651718011
"RF","Gunnedah","S3","GrainWt","Population",17.8034701612711,18.9976520118545,16.9628997049899
"RF","Gunnedah","S3","GrainWt","FracPAWCmm",27.3854874345296,28.7235263642685,21.2350215615041
"RF","Gunnedah","S3","GrainWt","PAWCmm",-0.556816306345184,13.2239883901432,19.0485816089525
"RF","Gunnedah","S3","GrainWt","sowingESW",37.8037922233087,38.5598384349732,28.7875228162822
"RF","Gunnedah","S3","GrainWt","SowingDOY",-6.2064752011286,8.44005020557216,9.04942143718131
"RF","Gunnedah","S3","GrainWt","AvgMinT0_30",-3.87265522991535,16.7644879841463,21.5325653665063
"RF","Gunnedah","S3","GrainWt","AvgMinT30_60",-8.07097787482361,11.0718815825532,11.482569874757
"RF","Gunnedah","S3","GrainWt","AvgMinT60_90",-57.8518918769678,57.8549212450049,27.4018556152747
"RF","Gunnedah","S3","GrainWt","AvgMaxT0_30",-14.6022759598526,15.5596252520514,13.1829788843771
"RF","Gunnedah","S3","GrainWt","AvgMaxT30_60",-128.63342646449,128.63342646449,37.7424207229064
"RF","Gunnedah","S3","GrainWt","AvgMaxT60_90",-152.396186765465,152.396186765465,49.2166409566558
"RF","Gunnedah","S3","GrainWt","Rain0_30",15.7294269041793,15.848547622825,21.5166763190079
"RF","Gunnedah","S3","GrainWt","Rain30_60",13.412322296019,13.838918030551,21.4623403914907
"RF","Gunnedah","S3","GrainWt","Rain60_90",7.06699047110602,7.79409744416005,13.35229847477
"RF","Gunnedah","S3","GrainWt","Radn0_30",-10.7114129482109,11.1663675304179,7.4647948380127
"RF","Gunnedah","S3","GrainWt","Radn30_60",-32.0007891219857,32.0215179276114,14.3845200552136
"RF","Gunnedah","S3","GrainWt","Radn60_90",-17.5015185051438,18.8200313971113,15.451236696559
