"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Horsham","S3","MaturityDAS","Rain60_90",8.26169663818573,8.42660897761039,6.28087305470122
"ANN","Horsham","S3","MaturityDAS","Radn0_30",0.546050422174408,6.60363348431271,7.78331164556347
"ANN","Horsham","S3","MaturityDAS","Radn30_60",-2.35104589260896,6.05551661648364,6.98904584615278
"ANN","Horsham","S3","MaturityDAS","Radn60_90",-8.30059812971349,10.3101562067181,9.03292704007737
"ANN","Horsham","S3","Biomass","Lat",111.877989629947,140.530738480318,307.874662150205
"ANN","Horsham","S3","Biomass","ShootLag",6.57861541936675,22.6656124066511,35.3238894771542
"ANN","Horsham","S3","Biomass","VegTarget",82.1648085662919,85.4777542500302,63.3438769625241
"ANN","Horsham","S3","Biomass","LateVegTarget",49.3916107278942,76.5647665815559,110.689470445309
"ANN","Horsham","S3","Biomass","FloweringTarget",34.0801158845242,36.5492784091245,25.9359464875405
"ANN","Horsham","S3","Biomass","Population",113.044547183322,138.873329629109,273.695454286546
"ANN","Horsham","S3","Biomass","FracPAWCmm",132.139412927681,174.850034203338,312.302207891573
"ANN","Horsham","S3","Biomass","PAWCmm",102.58542165293,281.200882315247,365.661480219824
"ANN","Horsham","S3","Biomass","sowingESW",125.335288741794,314.261692200591,395.314980588512
"ANN","Horsham","S3","Biomass","SowingDOY",-52.3358427340125,127.885365807406,152.103414709883
"ANN","Horsham","S3","Biomass","AvgMinT0_30",24.0231922126657,187.175210614866,231.212763615374
"ANN","Horsham","S3","Biomass","AvgMinT30_60",-0.841271174365877,123.180198977862,151.967220971914
"ANN","Horsham","S3","Biomass","AvgMinT60_90",-332.797474995822,341.425669031514,191.228231457961
"ANN","Horsham","S3","Biomass","AvgMaxT0_30",-69.6023990287504,105.517488002284,117.644304298367
"ANN","Horsham","S3","Biomass","AvgMaxT30_60",-206.858428449178,224.269956411718,181.237823767979
"ANN","Horsham","S3","Biomass","AvgMaxT60_90",-388.435427095515,388.755306848582,206.493148326174
"ANN","Horsham","S3","Biomass","Rain0_30",92.9150669890225,110.609883545045,164.171371025636
"ANN","Horsham","S3","Biomass","Rain30_60",-5.12309625526333,172.105885688328,245.682808218866
"ANN","Horsham","S3","Biomass","Rain60_90",-246.044843390054,332.110595930479,328.409078457625
"ANN","Horsham","S3","Biomass","Radn0_30",-4.84501807493987,96.0951549343861,120.497522752877
"ANN","Horsham","S3","Biomass","Radn30_60",-18.5594545353144,54.6840807915326,79.1398963268385
"ANN","Horsham","S3","Biomass","Radn60_90",166.21980425163,191.315833532198,163.542084960219
"ANN","Horsham","S3","GrainWt","Lat",39.2676074588946,46.720036638449,100.070276399301
"ANN","Horsham","S3","GrainWt","ShootLag",35.7532511612905,36.3370954597101,26.5011951983614
"ANN","Horsham","S3","GrainWt","VegTarget",47.8414657575043,50.1508459922033,42.9369650795231
"ANN","Horsham","S3","GrainWt","LateVegTarget",33.1806446309969,47.8091725771831,57.6388574277943
"ANN","Horsham","S3","GrainWt","FloweringTarget",-6.74101490805159,12.6412446368107,14.8527916381625
"ANN","Horsham","S3","GrainWt","Population",72.9242747608367,74.8755770519116,103.962508923381
"ANN","Horsham","S3","GrainWt","FracPAWCmm",-85.891595355746,130.448488450848,140.057618941261
"ANN","Horsham","S3","GrainWt","PAWCmm",-54.3384992709265,72.0635263585214,112.607326164465
"ANN","Horsham","S3","GrainWt","sowingESW",155.403486912059,180.01946114239,162.618865098337
"ANN","Horsham","S3","GrainWt","SowingDOY",-64.2911143622206,77.5924985575983,79.3631586300773
"ANN","Horsham","S3","GrainWt","AvgMinT0_30",-63.9119509056168,89.4030815422263,94.5498634144373
"ANN","Horsham","S3","GrainWt","AvgMinT30_60",3.35139733318391,64.2873022649725,82.9673186845947
"ANN","Horsham","S3","GrainWt","AvgMinT60_90",-176.770122004327,184.855294640723,145.206432621643
"ANN","Horsham","S3","GrainWt","AvgMaxT0_30",-34.370044216495,44.1602077935397,46.4312208503087
"ANN","Horsham","S3","GrainWt","AvgMaxT30_60",-177.334993993047,179.377152584497,121.570090415531
"ANN","Horsham","S3","GrainWt","AvgMaxT60_90",-298.03742575537,299.408553683869,150.525117211267
"ANN","Horsham","S3","GrainWt","Rain0_30",57.0063612498149,66.5401195329488,81.5901018092136
"ANN","Horsham","S3","GrainWt","Rain30_60",39.7862378595502,80.215405140931,106.7560172283
"ANN","Horsham","S3","GrainWt","Rain60_90",63.600125326822,103.652179653634,117.536621670902
"ANN","Horsham","S3","GrainWt","Radn0_30",52.8768534994014,72.231498736221,79.4438950839202
"ANN","Horsham","S3","GrainWt","Radn30_60",124.143739412323,130.75863259288,107.831201241118
"ANN","Horsham","S3","GrainWt","Radn60_90",112.828902248677,120.601072754415,100.718880127842
