"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Horsham","S1","MaturityDAS","Radn60_90",-8.3354458924139,10.1632399410097,8.66940707073439
"ANN","Horsham","S1","Biomass","Lat",116.622614191164,146.189041077383,317.428297550475
"ANN","Horsham","S1","Biomass","ShootLag",6.03575252060194,21.1424346104936,32.7827694265341
"ANN","Horsham","S1","Biomass","VegTarget",82.2889095088949,85.3453789745666,63.4658007083638
"ANN","Horsham","S1","Biomass","LateVegTarget",51.8243508206905,79.1344749610835,108.523676140219
"ANN","Horsham","S1","Biomass","FloweringTarget",33.438974910339,34.9840954191994,25.1753145228515
"ANN","Horsham","S1","Biomass","Population",132.83774805769,158.032740643352,314.005646961622
"ANN","Horsham","S1","Biomass","FracPAWCmm",123.783541220732,171.733918310705,322.646587582865
"ANN","Horsham","S1","Biomass","PAWCmm",95.8432794630278,283.414717984678,379.004206484091
"ANN","Horsham","S1","Biomass","sowingESW",160.57229728559,323.361543034441,392.216678329171
"ANN","Horsham","S1","Biomass","SowingDOY",-49.6847897369675,122.247751394087,147.36172555824
"ANN","Horsham","S1","Biomass","AvgMinT0_30",25.2453353956488,192.082068302334,231.82508948615
"ANN","Horsham","S1","Biomass","AvgMinT30_60",2.35089382102936,127.46846976962,157.261662317716
"ANN","Horsham","S1","Biomass","AvgMinT60_90",-332.446115251737,339.435975174676,193.048793627516
"ANN","Horsham","S1","Biomass","AvgMaxT0_30",-71.0596612235359,103.496608682482,114.390888288708
"ANN","Horsham","S1","Biomass","AvgMaxT30_60",-214.300867252984,227.415234576474,176.412089560063
"ANN","Horsham","S1","Biomass","AvgMaxT60_90",-389.254922226871,389.680360341133,207.581041732088
"ANN","Horsham","S1","Biomass","Rain0_30",93.9302507323597,112.869674190124,166.5519684967
"ANN","Horsham","S1","Biomass","Rain30_60",-7.87190411070955,162.416875081917,219.654905060266
"ANN","Horsham","S1","Biomass","Rain60_90",-227.128677436895,327.702398240735,341.9335091459
"ANN","Horsham","S1","Biomass","Radn0_30",-7.86655441444214,98.5115506287631,123.145891935542
"ANN","Horsham","S1","Biomass","Radn30_60",-23.5666601989365,60.0145925947342,89.5921140933917
"ANN","Horsham","S1","Biomass","Radn60_90",166.061179619086,191.175073522561,161.571074486451
"ANN","Horsham","S1","GrainWt","Lat",44.9313470363397,52.0304337852651,108.02210589738
"ANN","Horsham","S1","GrainWt","ShootLag",36.6527383443796,37.128801658448,26.7822980764554
"ANN","Horsham","S1","GrainWt","VegTarget",47.5163502870761,49.3303533436375,41.3047605286624
"ANN","Horsham","S1","GrainWt","LateVegTarget",36.0338293804606,47.6127011408627,55.6730137112913
"ANN","Horsham","S1","GrainWt","FloweringTarget",-5.69616110177425,12.8491567978801,15.4436994119656
"ANN","Horsham","S1","GrainWt","Population",67.4396974214579,69.4126651948232,91.8229951473785
"ANN","Horsham","S1","GrainWt","FracPAWCmm",-99.2330750826489,131.122237735835,132.888616982523
"ANN","Horsham","S1","GrainWt","PAWCmm",-65.8431326140568,82.6049409739909,137.292654566499
"ANN","Horsham","S1","GrainWt","sowingESW",151.488928894298,178.428831320577,159.941649088089
"ANN","Horsham","S1","GrainWt","SowingDOY",-61.7006330756081,75.6503418616556,80.1963797560338
"ANN","Horsham","S1","GrainWt","AvgMinT0_30",-61.7968006530156,87.4734842293381,95.7792858598503
"ANN","Horsham","S1","GrainWt","AvgMinT30_60",3.35542649715819,64.6387700438259,84.1204632208149
"ANN","Horsham","S1","GrainWt","AvgMinT60_90",-184.144562859822,193.894943379434,149.56568746881
"ANN","Horsham","S1","GrainWt","AvgMaxT0_30",-31.9241600924436,43.2397718464208,46.8450630560356
"ANN","Horsham","S1","GrainWt","AvgMaxT30_60",-183.613061899981,186.15621914888,124.039953975456
"ANN","Horsham","S1","GrainWt","AvgMaxT60_90",-308.678822812141,309.508103792061,145.719669375478
"ANN","Horsham","S1","GrainWt","Rain0_30",59.7156889486932,68.1418188393903,83.084940375843
"ANN","Horsham","S1","GrainWt","Rain30_60",31.6100404086464,79.0970043142316,106.957912611098
"ANN","Horsham","S1","GrainWt","Rain60_90",59.716096908332,107.678226263973,130.065801919434
"ANN","Horsham","S1","GrainWt","Radn0_30",52.9210168134364,71.2786118384248,79.4522392103303
"ANN","Horsham","S1","GrainWt","Radn30_60",122.447212899082,128.778300135741,107.995280617666
"ANN","Horsham","S1","GrainWt","Radn60_90",104.879082218561,114.692547725451,103.45946507089
