"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Emerald","S1","MaturityDAS","SowingDOY",-9.27536730623378,9.30281173792209,6.19583372800464
"RF","Emerald","S1","MaturityDAS","AvgMinT0_30",-2.63900506261739,2.77952981646354,2.67119611374049
"RF","Emerald","S1","MaturityDAS","AvgMinT30_60",-6.90291055844152,6.90291943844152,2.94990446896393
"RF","Emerald","S1","MaturityDAS","AvgMinT60_90",-26.8308105094306,26.8308105094306,12.2778999711291
"RF","Emerald","S1","MaturityDAS","AvgMaxT0_30",-1.95750540493504,2.33344436935063,2.08764001843052
"RF","Emerald","S1","MaturityDAS","AvgMaxT30_60",-13.1755030016882,13.1755030016882,4.75315765273909
"RF","Emerald","S1","MaturityDAS","AvgMaxT60_90",-46.3988798801599,46.3988798801599,19.9842149894782
"RF","Emerald","S1","MaturityDAS","Rain0_30",0.118553368051949,0.250068682337663,0.377599432190196
"RF","Emerald","S1","MaturityDAS","Rain30_60",0.0169310578521491,0.222299992137862,0.369781880911701
"RF","Emerald","S1","MaturityDAS","Rain60_90",-0.0108304454545431,0.210144894545453,0.364234414704401
"RF","Emerald","S1","MaturityDAS","Radn0_30",-0.467596405454554,1.53467332883117,1.82355595040578
"RF","Emerald","S1","MaturityDAS","Radn30_60",-14.7638633936164,14.7662698736164,7.74328358786625
"RF","Emerald","S1","MaturityDAS","Radn60_90",-14.9784971481519,14.9805154795804,10.0013996939545
"RF","Emerald","S1","Biomass","Lat",-152.201726843297,154.214090852983,96.9268486585585
"RF","Emerald","S1","Biomass","ShootLag",8.40153394159573,8.64150925059861,7.72064976382783
"RF","Emerald","S1","Biomass","VegTarget",10.14583303046,10.1533063871,6.94472691533407
"RF","Emerald","S1","Biomass","LateVegTarget",-12.4992351805339,12.5199195625339,9.79340804223665
"RF","Emerald","S1","Biomass","FloweringTarget",2.22160958426028,2.52816391001457,2.60076830082607
"RF","Emerald","S1","Biomass","Population",41.1952620198122,42.7429335655083,34.0494049557978
"RF","Emerald","S1","Biomass","FracPAWCmm",83.1662694672203,83.7924247778546,50.3327084888766
"RF","Emerald","S1","Biomass","PAWCmm",-6.29003776598407,41.8706578286885,53.7291561384347
"RF","Emerald","S1","Biomass","sowingESW",125.168959639791,125.763100663171,83.4791271929597
"RF","Emerald","S1","Biomass","SowingDOY",-1.11862791697705,10.9359487280284,14.6032551722089
"RF","Emerald","S1","Biomass","AvgMinT0_30",-12.4674924915656,28.0802985196511,35.0942224934559
"RF","Emerald","S1","Biomass","AvgMinT30_60",-10.5456252684113,20.9186369200321,23.531489192388
"RF","Emerald","S1","Biomass","AvgMinT60_90",-69.2612175964874,69.2852249010648,32.5726884474587
"RF","Emerald","S1","Biomass","AvgMaxT0_30",-40.2713888046926,40.4285514157391,26.2194926463355
"RF","Emerald","S1","Biomass","AvgMaxT30_60",-296.38466118419,296.400325365056,88.9156656095223
"RF","Emerald","S1","Biomass","AvgMaxT60_90",-234.730393076768,234.730393076768,67.3530103032615
"RF","Emerald","S1","Biomass","Rain0_30",43.664261717554,43.8546094026132,61.0948837177178
"RF","Emerald","S1","Biomass","Rain30_60",44.5072647393758,45.231352933366,67.9914157284275
"RF","Emerald","S1","Biomass","Rain60_90",30.2937084638926,31.0699120612988,52.0484028327761
"RF","Emerald","S1","Biomass","Radn0_30",-33.5175263128447,33.8426860525623,21.9687634293234
"RF","Emerald","S1","Biomass","Radn30_60",-55.9232913284925,56.1821634200058,26.1099127776381
"RF","Emerald","S1","Biomass","Radn60_90",-20.0329318836817,27.6716971603816,28.2320896294121
"RF","Emerald","S1","GrainWt","Lat",-71.5351664399859,72.3504121983754,44.4708424062857
"RF","Emerald","S1","GrainWt","ShootLag",7.18485155780987,7.20815740223272,4.9090928957394
"RF","Emerald","S1","GrainWt","VegTarget",6.88461954641064,6.88708883525064,4.25325137200413
"RF","Emerald","S1","GrainWt","LateVegTarget",-8.27536096113143,8.28184416158286,5.24326705763005
"RF","Emerald","S1","GrainWt","FloweringTarget",0.951751896430001,1.55054850620714,1.77991652734061
"RF","Emerald","S1","GrainWt","Population",18.7820346696591,19.8366039951563,15.8731868925504
"RF","Emerald","S1","GrainWt","FracPAWCmm",26.1917493139739,27.7534903707351,21.338443698637
"RF","Emerald","S1","GrainWt","PAWCmm",-0.414950258217533,12.0331880577028,16.981230910192
"RF","Emerald","S1","GrainWt","sowingESW",37.0366159875339,37.8399946544152,28.2274697447117
"RF","Emerald","S1","GrainWt","SowingDOY",-5.48075631656609,8.36205972892297,9.55869681294281
"RF","Emerald","S1","GrainWt","AvgMinT0_30",-3.24191804189879,16.7418881432684,21.8683944906806
"RF","Emerald","S1","GrainWt","AvgMinT30_60",-8.07890042647485,10.8435765635844,11.5057093921372
"RF","Emerald","S1","GrainWt","AvgMinT60_90",-55.8138653160641,55.8355953764698,25.4176640382695
"RF","Emerald","S1","GrainWt","AvgMaxT0_30",-15.4653365111112,16.2885893079291,14.1064144606039
"RF","Emerald","S1","GrainWt","AvgMaxT30_60",-129.182236556332,129.182236556332,38.8667900362059
"RF","Emerald","S1","GrainWt","AvgMaxT60_90",-153.462799881731,153.486196728026,49.0761771558034
"RF","Emerald","S1","GrainWt","Rain0_30",15.826372500954,15.8895937430325,21.1058814783236
"RF","Emerald","S1","GrainWt","Rain30_60",12.6405214625156,12.971706646539,20.8519533730604
"RF","Emerald","S1","GrainWt","Rain60_90",6.4439335539708,7.13309110040118,12.6542658014926
"RF","Emerald","S1","GrainWt","Radn0_30",-10.7785668476615,11.3778007760808,7.74794945338915
"RF","Emerald","S1","GrainWt","Radn30_60",-32.1587830413875,32.2125158845141,14.3722296561284
"RF","Emerald","S1","GrainWt","Radn60_90",-15.5621688577821,17.2807720465101,15.3167937796781
