"model","location","sowing","target","input","mu","mu.star","sigma"
"RF","Horsham","S2","MaturityDAS","FracPAWCmm",-0.148611798571426,0.379123564285714,0.517660170282707
"RF","Horsham","S2","MaturityDAS","PAWCmm",1.56048770532468,2.32643845571429,2.70893232531123
"RF","Horsham","S2","MaturityDAS","sowingESW",-0.509228392727273,0.710191175844161,1.00103151950965
"RF","Horsham","S2","MaturityDAS","SowingDOY",-9.11640558444556,9.16205693613388,6.53651911899858
"RF","Horsham","S2","MaturityDAS","AvgMinT0_30",-2.66029831255744,2.77485639177822,2.52863050257829
"RF","Horsham","S2","MaturityDAS","AvgMinT30_60",-7.15192303701295,7.15192303701295,2.90475167687224
"RF","Horsham","S2","MaturityDAS","AvgMinT60_90",-27.5486426372727,27.5486426372727,11.5226302360902
"RF","Horsham","S2","MaturityDAS","AvgMaxT0_30",-1.85513606766231,2.31811952038959,2.13182531771842
"RF","Horsham","S2","MaturityDAS","AvgMaxT30_60",-13.2046970928271,13.2046970928271,4.81089024239155
"RF","Horsham","S2","MaturityDAS","AvgMaxT60_90",-45.5485973923976,45.5485973923976,20.226183304536
"RF","Horsham","S2","MaturityDAS","Rain0_30",0.113935930129872,0.247488068831167,0.381568841774803
"RF","Horsham","S2","MaturityDAS","Rain30_60",0.019721671848153,0.211802485354644,0.364205025331389
"RF","Horsham","S2","MaturityDAS","Rain60_90",0.000140665844155169,0.234226003506496,0.420761136398902
"RF","Horsham","S2","MaturityDAS","Radn0_30",-0.515983329390622,1.57977128619381,1.86396704573848
"RF","Horsham","S2","MaturityDAS","Radn30_60",-14.8297835692208,14.8297835692208,7.30774804188569
"RF","Horsham","S2","MaturityDAS","Radn60_90",-14.623888111978,14.6389981348352,9.95837516776857
"RF","Horsham","S2","Biomass","Lat",-156.233014519262,158.218874479913,96.0892296313779
"RF","Horsham","S2","Biomass","ShootLag",8.25888050596712,8.46992629126712,8.00249480065219
"RF","Horsham","S2","Biomass","VegTarget",10.7394859002792,10.7444017732392,7.07414773407942
"RF","Horsham","S2","Biomass","LateVegTarget",-11.9095185207629,11.9200769097286,9.73447652162454
"RF","Horsham","S2","Biomass","FloweringTarget",2.07284259341158,2.38724147688587,2.38696304992377
"RF","Horsham","S2","Biomass","Population",43.9230480856753,45.3949438376708,36.6050414993553
"RF","Horsham","S2","Biomass","FracPAWCmm",83.9673352805416,85.0663032023501,54.2321892728189
"RF","Horsham","S2","Biomass","PAWCmm",-7.73265439439361,40.9146625293703,54.3025045766308
"RF","Horsham","S2","Biomass","sowingESW",122.329684399102,123.167832495935,79.1115576845649
"RF","Horsham","S2","Biomass","SowingDOY",-0.648647103453855,10.8836457462244,15.1955978211497
"RF","Horsham","S2","Biomass","AvgMinT0_30",-10.9023824191721,30.2958958834618,38.0943221403745
"RF","Horsham","S2","Biomass","AvgMinT30_60",-10.2819486503232,19.6724509132073,21.8849389024608
"RF","Horsham","S2","Biomass","AvgMinT60_90",-68.72137269973,68.7671412140279,31.5664585806237
"RF","Horsham","S2","Biomass","AvgMaxT0_30",-40.7332325755452,40.9146607303654,26.8068516639231
"RF","Horsham","S2","Biomass","AvgMaxT30_60",-297.199887347006,297.199887347006,83.9795170491803
"RF","Horsham","S2","Biomass","AvgMaxT60_90",-234.176986751987,234.176986751987,69.9511448905207
"RF","Horsham","S2","Biomass","Rain0_30",41.1622751222078,41.3213966479418,56.6661015009353
"RF","Horsham","S2","Biomass","Rain30_60",43.8481754446782,44.6997300923416,66.7837160327849
"RF","Horsham","S2","Biomass","Rain60_90",31.2161913700435,32.1107698725397,52.4010260004725
"RF","Horsham","S2","Biomass","Radn0_30",-34.0875413467602,34.2969938201812,22.7367029439149
"RF","Horsham","S2","Biomass","Radn30_60",-53.5114664566106,53.7332124037975,25.539700805229
"RF","Horsham","S2","Biomass","Radn60_90",-21.7309823830504,27.6364431005116,27.4035810884544
"RF","Horsham","S2","GrainWt","Lat",-71.1835002241681,71.6798423167966,42.001250609534
"RF","Horsham","S2","GrainWt","ShootLag",7.13759963598754,7.16182307271326,5.24139340397108
"RF","Horsham","S2","GrainWt","VegTarget",6.9342226154857,6.93932144730285,4.4965493199978
"RF","Horsham","S2","GrainWt","LateVegTarget",-7.85845270462545,7.87175674407688,5.55398242262596
"RF","Horsham","S2","GrainWt","FloweringTarget",1.03423942922143,1.62060225530715,1.87959332555339
"RF","Horsham","S2","GrainWt","Population",18.4847753874239,19.5192002803167,16.1948628976657
"RF","Horsham","S2","GrainWt","FracPAWCmm",26.2857335164092,27.9503440659641,22.4408636310193
"RF","Horsham","S2","GrainWt","PAWCmm",-0.101726816183526,12.3071023388794,17.2040996125995
"RF","Horsham","S2","GrainWt","sowingESW",35.6459064585813,36.7383778047513,28.050269326043
"RF","Horsham","S2","GrainWt","SowingDOY",-5.579080027465,8.31679105951813,9.45889487848672
"RF","Horsham","S2","GrainWt","AvgMinT0_30",-4.30859527399945,16.4374027923155,21.5423898398904
"RF","Horsham","S2","GrainWt","AvgMinT30_60",-8.97135165936507,11.1741954432138,11.7716676564006
"RF","Horsham","S2","GrainWt","AvgMinT60_90",-57.0949939288577,57.0949939288577,26.1431071044518
"RF","Horsham","S2","GrainWt","AvgMaxT0_30",-14.61770602986,15.3991783971646,13.8346150429243
"RF","Horsham","S2","GrainWt","AvgMaxT30_60",-129.924428574862,129.924428574862,39.7583762761811
"RF","Horsham","S2","GrainWt","AvgMaxT60_90",-153.404577673343,153.404577673343,48.7672273498521
"RF","Horsham","S2","GrainWt","Rain0_30",15.1967016371765,15.3306513142235,20.1927102371765
"RF","Horsham","S2","GrainWt","Rain30_60",13.0251962263134,13.3853250890576,21.1931173094417
"RF","Horsham","S2","GrainWt","Rain60_90",6.09403653290939,6.87258921636311,12.1911930939629
"RF","Horsham","S2","GrainWt","Radn0_30",-10.6131307684248,11.138680299416,7.36788905111481
"RF","Horsham","S2","GrainWt","Radn30_60",-31.7521169291837,31.9009692404655,15.0196373263103
"RF","Horsham","S2","GrainWt","Radn60_90",-16.9831410009741,18.4203591689711,15.2332533607648
