"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"RF",10000,"MaturityDAS","TotalEffects","FloweringTarget",9.89745057852738e-05,0.0014661244121168,-2.6096166274637e-06,2.4937306313501e-05,0.00142297518549686,0.00152194969128213
"RF",10000,"MaturityDAS","TotalEffects","Population",8.83235633519433e-06,0.0001466633469005,1.85406602942761e-07,2.12866190275248e-06,0.000142543639022849,0.000151375995358044
"RF",10000,"MaturityDAS","TotalEffects","FracPAWC",0.00228531236013253,0.0348032926712488,4.05909870844282e-05,0.000573246490781898,0.0335128068070559,0.0357981191671884
"RF",50000,"MaturityDAS","FirstOrder","ShootLag",0.00748855524550351,0.748389031194732,0.000221078033874833,0.00171139679072532,0.744384890120737,0.751873445366241
"RF",50000,"MaturityDAS","FirstOrder","VegTarget",0.0171516813271394,0.0468152799454113,-8.9335692439213e-05,0.00413699905267844,0.038246818086388,0.0553984994135275
"RF",50000,"MaturityDAS","FirstOrder","LateVegTarget",0.0158441106018691,0.168259611453887,4.47669080818336e-05,0.00396400176860592,0.159957765892272,0.175801876494141
"RF",50000,"MaturityDAS","FirstOrder","FloweringTarget",0.0168591109069043,0.00365532335708698,-0.000102053197624736,0.00400840420490847,-0.00489738937258944,0.0119617215343148
"RF",50000,"MaturityDAS","FirstOrder","Population",0.0168159483773607,0.00314050341035409,-9.36967235553696e-05,0.00402467668320356,-0.00529703681737049,0.0115189115599902
"RF",50000,"MaturityDAS","FirstOrder","FracPAWC",0.0181232070318431,0.0338830975509975,-5.3670194384528e-05,0.00438525844391465,0.024707479336255,0.0428306863680982
"RF",50000,"MaturityDAS","TotalEffects","ShootLag",0.014847559334506,0.752000823419678,0.000133742504767165,0.00408217536263653,0.745127838069163,0.759975397403669
"RF",50000,"MaturityDAS","TotalEffects","VegTarget",0.00102253053228859,0.0447354497705987,-4.67641986627299e-05,0.000270989895986178,0.0442783433914714,0.0453008739237599
"RF",50000,"MaturityDAS","TotalEffects","LateVegTarget",0.00609087852337903,0.172523036049643,1.81164232764819e-05,0.00147555035134183,0.169548552838357,0.175639431361736
"RF",50000,"MaturityDAS","TotalEffects","FloweringTarget",5.51763082299332e-05,0.00145214123905157,-7.22568727206264e-08,1.31495151379605e-05,0.00142654301247009,0.00148171932070002
"RF",50000,"MaturityDAS","TotalEffects","Population",3.53049627015837e-06,0.00014247697171299,1.30063962711416e-09,1.02531852870401e-06,0.00014072454517316,0.000144255041443319
"RF",50000,"MaturityDAS","TotalEffects","FracPAWC",0.000932515972767105,0.0342984493552347,-5.89522658896863e-06,0.000224445209513233,0.0338495449807044,0.0347820609534715
"RF",1e+05,"MaturityDAS","FirstOrder","ShootLag",0.00459656768361461,0.75035193303319,0.00012570334987827,0.00106778406790351,0.747865084127585,0.752461651811199
"RF",1e+05,"MaturityDAS","FirstOrder","VegTarget",0.0113135574038143,0.0445269389679684,0.000848547306655706,0.00282460100374459,0.0381538270036683,0.0494673844074826
"RF",1e+05,"MaturityDAS","FirstOrder","LateVegTarget",0.0113956937595338,0.169932736699967,0.000462776394117903,0.00283827902129366,0.164151432808807,0.17554712656834
"RF",1e+05,"MaturityDAS","FirstOrder","FloweringTarget",0.0113388315167758,0.00356106424702187,0.000790578092288051,0.00294828835697563,-0.00245277109627957,0.00888606042049623
"RF",1e+05,"MaturityDAS","FirstOrder","Population",0.0113874977588096,0.00295851540897065,0.000805329068001043,0.00292916130936086,-0.00306405019252817,0.00832344756628143
"RF",1e+05,"MaturityDAS","FirstOrder","FracPAWC",0.0116403565100502,0.0329084431651126,0.000875289183722136,0.00294332500212746,0.0265016168079023,0.0381419733179526
"RF",1e+05,"MaturityDAS","TotalEffects","ShootLag",0.0089013959271117,0.753206964064357,-0.000440084362437809,0.00247932486197296,0.749088916004435,0.757990311931547
"RF",1e+05,"MaturityDAS","TotalEffects","VegTarget",0.000949113615806081,0.0447261129450665,1.73306684332908e-05,0.000232217087129914,0.044184002691815,0.0451331163076211
"RF",1e+05,"MaturityDAS","TotalEffects","LateVegTarget",0.00327882062212267,0.171486603310103,3.53886070220411e-05,0.000799389534719669,0.169808323380418,0.17308714400254
"RF",1e+05,"MaturityDAS","TotalEffects","FloweringTarget",3.27943580159837e-05,0.00145717827923852,2.02831774759218e-06,7.91193421691176e-06,0.00143779702794707,0.00147059138596305
"RF",1e+05,"MaturityDAS","TotalEffects","Population",3.08832808988165e-06,0.000142858067238572,-1.87850398680311e-09,7.20391621134104e-07,0.000141434481783846,0.000144522809873727
"RF",1e+05,"MaturityDAS","TotalEffects","FracPAWC",0.000625211027062603,0.0342571815420555,-5.7206634701476e-06,0.000159168771007325,0.03394228762645,0.0345674986535126
