"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Gunnedah","S3","PoddingDAS","PAWCmm",-5.28413857989926,7.17642463533237,7.84269527198514
"ANN","Gunnedah","S3","PoddingDAS","sowingESW",-25.9388726577914,25.9388726577914,13.5945064681244
"ANN","Gunnedah","S3","PoddingDAS","SowingDOY",-44.5129546225256,50.730778011767,39.9829013930194
"ANN","Gunnedah","S3","PoddingDAS","AvgMinT0_30",-28.6181515452917,29.7933698945463,22.7084640485016
"ANN","Gunnedah","S3","PoddingDAS","AvgMinT30_60",-18.2164639652413,18.4468049815093,11.9479416610737
"ANN","Gunnedah","S3","PoddingDAS","AvgMinT60_90",-63.1948844595382,64.0926883287422,41.3040237523341
"ANN","Gunnedah","S3","PoddingDAS","AvgMaxT0_30",-19.5506774705552,19.5624771008336,8.48397206076386
"ANN","Gunnedah","S3","PoddingDAS","AvgMaxT30_60",-26.1894489230762,26.5261970372249,21.2389296675818
"ANN","Gunnedah","S3","PoddingDAS","AvgMaxT60_90",-48.2226222941531,48.38683001029,29.3661930866406
"ANN","Gunnedah","S3","PoddingDAS","Rain0_30",7.08809676830383,8.64239352429998,7.79379294758137
"ANN","Gunnedah","S3","PoddingDAS","Rain30_60",11.2618047288498,15.5172491256322,15.2435219247859
"ANN","Gunnedah","S3","PoddingDAS","Rain60_90",14.1887324875255,15.3905899307387,12.2815843388699
"ANN","Gunnedah","S3","PoddingDAS","Radn0_30",7.08244351668805,17.1695907451781,19.3841056628035
"ANN","Gunnedah","S3","PoddingDAS","Radn30_60",8.72639924752407,13.517345523032,13.6530891933896
"ANN","Gunnedah","S3","PoddingDAS","Radn60_90",-17.2296484975052,20.3244218089874,17.937494018116
"ANN","Gunnedah","S3","MaturityDAS","Lat",-25.6402310394706,25.6402310394706,11.5195962008925
"ANN","Gunnedah","S3","MaturityDAS","ShootLag",6.47835644693422,6.47835644693422,3.76675464556963
"ANN","Gunnedah","S3","MaturityDAS","VegTarget",4.15154563286314,4.48376960670659,3.88427063311687
"ANN","Gunnedah","S3","MaturityDAS","LateVegTarget",-0.767305813456606,3.98578368081907,4.94113812515602
"ANN","Gunnedah","S3","MaturityDAS","FloweringTarget",1.9865880817249,1.99821105726961,1.0694942337605
"ANN","Gunnedah","S3","MaturityDAS","Population",2.14201697954307,3.89274290293116,4.17915634517573
"ANN","Gunnedah","S3","MaturityDAS","FracPAWCmm",24.5230273676963,24.5230273676963,8.08011734402052
"ANN","Gunnedah","S3","MaturityDAS","PAWCmm",0.0158692746251877,4.29319046924617,4.89611281529885
"ANN","Gunnedah","S3","MaturityDAS","sowingESW",-31.2941851756528,31.2941851756528,10.3225952192081
"ANN","Gunnedah","S3","MaturityDAS","SowingDOY",-53.4342824769629,53.8696142824407,33.4033413152592
"ANN","Gunnedah","S3","MaturityDAS","AvgMinT0_30",-20.1119286836898,20.1145533257666,11.4243213810312
"ANN","Gunnedah","S3","MaturityDAS","AvgMinT30_60",-20.5250079935111,21.0361581743544,16.6500131349573
"ANN","Gunnedah","S3","MaturityDAS","AvgMinT60_90",-38.8981174125487,38.9006881590862,16.8505156485847
"ANN","Gunnedah","S3","MaturityDAS","AvgMaxT0_30",-25.1034527550485,25.1034527550485,8.98077529504845
"ANN","Gunnedah","S3","MaturityDAS","AvgMaxT30_60",-27.5576173726937,27.5576173726937,13.0075693249819
"ANN","Gunnedah","S3","MaturityDAS","AvgMaxT60_90",-44.5104888701674,44.5104888701674,15.4873933692061
"ANN","Gunnedah","S3","MaturityDAS","Rain0_30",2.61670680817634,3.35537649547651,3.34704178632736
"ANN","Gunnedah","S3","MaturityDAS","Rain30_60",7.17941756337574,9.27738536700325,10.1866196440155
"ANN","Gunnedah","S3","MaturityDAS","Rain60_90",7.72445545383665,8.03021745273052,6.35254275100491
"ANN","Gunnedah","S3","MaturityDAS","Radn0_30",0.582734981771639,6.64556818380841,7.9439703211305
"ANN","Gunnedah","S3","MaturityDAS","Radn30_60",-2.2723610506391,6.177686609332,7.07361410506564
"ANN","Gunnedah","S3","MaturityDAS","Radn60_90",-8.77824717920578,10.6742957095228,8.93131188541126
"ANN","Gunnedah","S3","Biomass","Lat",115.380312990779,143.666892029441,304.433594454131
"ANN","Gunnedah","S3","Biomass","ShootLag",4.92145441070779,22.0275685641087,33.3210393659763
"ANN","Gunnedah","S3","Biomass","VegTarget",82.3908413139312,85.8974901202818,65.1983278905968
"ANN","Gunnedah","S3","Biomass","LateVegTarget",58.0468798873317,81.09716603497,115.583720499177
"ANN","Gunnedah","S3","Biomass","FloweringTarget",34.0678550048385,36.2194576653484,27.1393597012732
"ANN","Gunnedah","S3","Biomass","Population",127.782292621999,149.940214207326,298.936333065259
"ANN","Gunnedah","S3","Biomass","FracPAWCmm",123.429699969239,171.382912957621,315.439401963236
"ANN","Gunnedah","S3","Biomass","PAWCmm",102.68857750582,276.815783352649,365.139387742198
"ANN","Gunnedah","S3","Biomass","sowingESW",139.868303966516,326.296338868782,401.375499106192
"ANN","Gunnedah","S3","Biomass","SowingDOY",-36.7704859327964,118.95062807862,148.073589242702
"ANN","Gunnedah","S3","Biomass","AvgMinT0_30",27.8305185466756,194.099865575775,234.039446404289
"ANN","Gunnedah","S3","Biomass","AvgMinT30_60",-3.21961203626477,129.618664802933,158.793045452584
"ANN","Gunnedah","S3","Biomass","AvgMinT60_90",-339.507291567588,347.772006820127,194.679816378272
"ANN","Gunnedah","S3","Biomass","AvgMaxT0_30",-72.3069916069378,103.440796047771,112.52410617577
