"model","sampleSize","target","index","input","ciRange","original","bias","std..error","min..c.i.","max..c.i."
"ANN",50000,"Biomass","TotalEffects","FracPAWC",0.0155198563975941,0.489423788494037,0.00043711151410214,0.00361734558192782,0.480706863121084,0.496226719518678
"ANN",1e+05,"Biomass","FirstOrder","ShootLag",0.0126885784288942,0.0269669906932124,0.000251345468858768,0.00317053043433059,0.0202868774526313,0.0329754558815255
"ANN",1e+05,"Biomass","FirstOrder","VegTarget",0.0145365831873669,0.0775868310098336,0.000446770411939176,0.00344707061985646,0.0696172743736454,0.0841538575610123
"ANN",1e+05,"Biomass","FirstOrder","LateVegTarget",0.0107183502221559,0.363355830815863,-0.000444129114822667,0.00270702814628684,0.358292835777502,0.369011185999658
"ANN",1e+05,"Biomass","FirstOrder","FloweringTarget",0.0134829279934938,0.00147751405761935,0.000184063360094619,0.00327720906189583,-0.00604002101321898,0.00744290698027482
"ANN",1e+05,"Biomass","FirstOrder","Population",0.0126415617249153,0.00504611410024071,0.000167115408786085,0.00321673505551968,-0.00189991720643375,0.0107416445184816
"ANN",1e+05,"Biomass","FirstOrder","FracPAWC",0.00879560021942011,0.461955521922726,0.00010013522825475,0.00224141906909105,0.45730441821283,0.46610001843225
"ANN",1e+05,"Biomass","TotalEffects","ShootLag",0.000831629232851072,0.033507168855466,3.43005124493062e-06,0.000210210353814753,0.0330986916626322,0.0339303208954832
"ANN",1e+05,"Biomass","TotalEffects","VegTarget",0.00217117948958828,0.0988471031878155,9.90499635165065e-05,0.000573237401334639,0.0976118490960822,0.0997830285856705
"ANN",1e+05,"Biomass","TotalEffects","LateVegTarget",0.00761031514275468,0.404706752474388,-8.7056783889039e-05,0.00198978810230205,0.400983771250113,0.408594086392868
"ANN",1e+05,"Biomass","TotalEffects","FloweringTarget",0.000252842104828319,0.0113226488629011,-5.07493177811895e-06,6.45074607768537e-05,0.0112078010460284,0.0114606431508567
"ANN",1e+05,"Biomass","TotalEffects","Population",0.000313984520548521,0.0113995895112561,3.27254222692343e-06,7.40136331720751e-05,0.0112366062720287,0.0115505907925772
"ANN",1e+05,"Biomass","TotalEffects","FracPAWC",0.00970730211463294,0.489651390666227,-0.000226861158233893,0.00229359524111899,0.48450434696113,0.494211649075763
