"model","location","sowing","target","input","mu","mu.star","sigma"
"ANN","Horsham","S2","Biomass","Radn60_90",171.612888566118,191.318784190489,160.301942475618
"ANN","Horsham","S2","GrainWt","Lat",48.852072440206,55.9567819932168,119.282553692233
"ANN","Horsham","S2","GrainWt","ShootLag",35.8630581249707,36.4116516340092,26.1785866630521
"ANN","Horsham","S2","GrainWt","VegTarget",50.1257828068475,51.2950272335126,42.352117011877
"ANN","Horsham","S2","GrainWt","LateVegTarget",34.238551606764,45.2219616395648,51.7047121122143
"ANN","Horsham","S2","GrainWt","FloweringTarget",-5.57880794995149,13.1598436598602,16.0444918258952
"ANN","Horsham","S2","GrainWt","Population",75.0922337265948,76.9526801892233,104.2472404939
"ANN","Horsham","S2","GrainWt","FracPAWCmm",-85.2647597659049,132.438428032514,143.765578100812
"ANN","Horsham","S2","GrainWt","PAWCmm",-67.244635104827,83.39660038554,128.320414707308
"ANN","Horsham","S2","GrainWt","sowingESW",149.466815968491,172.150863553579,154.405009372405
"ANN","Horsham","S2","GrainWt","SowingDOY",-66.9233981985051,78.6926862388855,78.5697636228333
"ANN","Horsham","S2","GrainWt","AvgMinT0_30",-62.6552838143794,87.487028427228,95.891270277883
"ANN","Horsham","S2","GrainWt","AvgMinT30_60",0.546279724594216,69.8759673851672,89.2668962523558
"ANN","Horsham","S2","GrainWt","AvgMinT60_90",-168.553364214432,182.505213000065,153.623807767474
"ANN","Horsham","S2","GrainWt","AvgMaxT0_30",-32.0264633989582,43.6622907922819,49.7722943063004
"ANN","Horsham","S2","GrainWt","AvgMaxT30_60",-177.905594594923,180.529928664263,120.629160664468
"ANN","Horsham","S2","GrainWt","AvgMaxT60_90",-297.872942197945,299.584777839389,146.377459544509
"ANN","Horsham","S2","GrainWt","Rain0_30",60.8858125619015,69.1881504139458,85.2447773230822
"ANN","Horsham","S2","GrainWt","Rain30_60",34.6629916967296,77.3899830685073,104.760733538566
"ANN","Horsham","S2","GrainWt","Rain60_90",56.3166193548072,107.215412048724,127.401948921604
"ANN","Horsham","S2","GrainWt","Radn0_30",50.2691042647302,70.1144911532935,78.0928381566825
"ANN","Horsham","S2","GrainWt","Radn30_60",116.113154668848,123.674421853255,105.33798054429
"ANN","Horsham","S2","GrainWt","Radn60_90",107.057858757297,116.841944936871,104.006315121399
